File Name,File URL
Mono-OP1.webm,https://drive.google.com/file/d/1X77rR-QZsO41jn_dJ9tpLUckGuIGp1rV/view?usp=drivesdk
AnneShirley-OP1.webm,https://drive.google.com/file/d/1W7l4fFFrYWIfBEsWvZKzBIL47s4vPOE4/view?usp=drivesdk
Teogonia-OP1.webm,https://drive.google.com/file/d/1EgW4ULXXmSlwmQIkpA8iZm83spfRB9Pj/view?usp=drivesdk
GundamGquuuuuux-OP1.webm,https://drive.google.com/file/d/1ji4vYsqJ43l3cdoIPdJBMkYbLTj8GOwa/view?usp=drivesdk
ApocalypseHotel-OP1.webm,https://drive.google.com/file/d/1PZ8k2bGKoy7hBS8XZD5Bcf32UuC3qUPg/view?usp=drivesdk
Aimodarkelf-OP1.webm,https://drive.google.com/file/d/1t2onBSnolKDw26CR708UJXvGufHC4gku/view?usp=drivesdk
HanaDoll-OP1.webm,https://drive.google.com/file/d/1vBQJyusXHEDNWH4pigA7iuYXbYbpn5Iv/view?usp=drivesdk
YamiHealer-OP1.webm,https://drive.google.com/file/d/1Gt9ON92a9LwdHeTEvS4iypeAg-ooAbiT/view?usp=drivesdk
NinKoro-OP1.webm,https://drive.google.com/file/d/1l1sb505sHe20Y3RxXf9y0FDo9hVKKE_b/view?usp=drivesdk
MaebashiWitches-OP1.webm,https://drive.google.com/file/d/1LLPst7xiaktlZQ83h4ABbcXWo9-616zG/view?usp=drivesdk
Slime300S2-OP1.webm,https://drive.google.com/file/d/1yWymtE4q7-3b-qvDKtjPT3NAGd5jQeGz/view?usp=drivesdk
Hibimeshi-OP1.webm,https://drive.google.com/file/d/1RIAGyjPZVwS-7cAq8MFzOMdWdrBipsU8/view?usp=drivesdk
RockLady-OP1.webm,https://drive.google.com/file/d/1Iq29QSJ7v8xvtzr6X-eESstJsW3Q1pIf/view?usp=drivesdk
YourForma-OP1.webm,https://drive.google.com/file/d/1Upq1PGCrtBEIzkTZAjX-9AIiR1Lo6epu/view?usp=drivesdk
OreAku-OP1.webm,https://drive.google.com/file/d/1moE7XMkYjS1zP0l3BcaAZs9xjrKa5RjN/view?usp=drivesdk
UchuujinMuuMuu-OP1.webm,https://drive.google.com/file/d/1zbmke7fIBE7iEgdz2l3J2YatXySWHoQw/view?usp=drivesdk
Kanpekiseijo-OP1.webm,https://drive.google.com/file/d/1nzKS_opOrfQivVBZMZ-IrxUMQqoFncmY/view?usp=drivesdk
HimitsuNoAiPriRingHen-OP1.webm,https://drive.google.com/file/d/1hDWTrYVGfJ0I-sZ_ay04otwo_ua7ZzQ6/view?usp=drivesdk
AruMajo-OP1.webm,https://drive.google.com/file/d/1sG60oPHvOxTDLX66rmacpAhFupka7g9A/view?usp=drivesdk
ShiunjiKeNoKodomotachi-OP1.webm,https://drive.google.com/file/d/1PRqRhMVD9tkZrnZjZL929nHgcGOshUSc/view?usp=drivesdk
EverydayHost-OP1.webm,https://drive.google.com/file/d/1n1NBTAb9loO3wvjAqYMCZByIe8hYewg3/view?usp=drivesdk
ChuuzenjiSensei-OP1.webm,https://drive.google.com/file/d/1E3PTDQ-elx00rmZ430p1AKvIpTVF1uuc/view?usp=drivesdk
Compass20-OP1.webm,https://drive.google.com/file/d/16QgXh6gtinDuzHaKCmGVLCokWHOQq8hw/view?usp=drivesdk
BokuNoHeroAcademiaVigilante-OP1.webm,https://drive.google.com/file/d/1fhXAgj-NIheOWxYjqi_E3aXQzdrsvVRa/view?usp=drivesdk
AharenSanWaHakarenaiS2-OP1.webm,https://drive.google.com/file/d/1sfcLluWICUp5hCHfLCPVciui1kMysgrI/view?usp=drivesdk
ZatsuTabi-OP1.webm,https://drive.google.com/file/d/1-S0IZzf5469pRjBuTYAT5Bhgf4QENTvx/view?usp=drivesdk
SummerPockets-OP1.webm,https://drive.google.com/file/d/1wIWNVLlKiEaRIJrnYMw0s68DnEq-1lEk/view?usp=drivesdk
GorillaNoKami-OP1.webm,https://drive.google.com/file/d/1uoV0covSHgq1WWXgFmqtwmlh8ZBRjzvg/view?usp=drivesdk
UmaMusumeCinderellaGray-OP1.webm,https://drive.google.com/file/d/1DvjjVRlk7yveAVeHoDBjJezUTObR_iHq/view?usp=drivesdk
KuroshitsujiMidoriNoMajoHen-OP1.webm,https://drive.google.com/file/d/1yC91zLwFKVxB4XJJmn4XU_OX2SXbQp7a/view?usp=drivesdk
MakinaSan-OP1.webm,https://drive.google.com/file/d/1Bf_n4Mra1piDP7au8sfsSBjiA3wpq0Uf/view?usp=drivesdk
ToBeHeroX-OP1.webm,https://drive.google.com/file/d/1Eqsl0cL0k5mT9vzlV0TrLdzNBXGFy62v/view?usp=drivesdk
MasudaKousukeGekijouGagMangaBiyoriS5-OP1.webm,https://drive.google.com/file/d/1DAZTKR9DvTD0pg5impkqrEQeGYxcV303/view?usp=drivesdk
WitchWatch-OP1.webm,https://drive.google.com/file/d/13GmKSoZGm9aP0v5k8TcmrCX9zqHXdb7W/view?usp=drivesdk
ClassicStars-OP1.webm,https://drive.google.com/file/d/1sr07hnTbgVlzgPysOLw_f_WbE5jLPJnj/view?usp=drivesdk
OssanKensei-OP1.webm,https://drive.google.com/file/d/1u9ggNFTCYHnvbNlwvHxthf41ZFEYFR2q/view?usp=drivesdk
ShinSamuraiDenYaiba-OP1.webm,https://drive.google.com/file/d/1ymmxBPHHtLb12sfTvtIDU_wiRbojZ341/view?usp=drivesdk
ShoushiminSeriesS2-OP1.webm,https://drive.google.com/file/d/1Uf2gDaniZv-FKBSDmuFbLKkSh2JBSYnl/view?usp=drivesdk
GuiltyGearStriveDualRulers-OP1.webm,https://drive.google.com/file/d/1litVEEqMfTAc8-yNUOxMDeb1Pem-mDTx/view?usp=drivesdk
KowloonGenericRomance-OP1.webm,https://drive.google.com/file/d/1PrhgyKSAI_KJnGrG2pGJUBogChnh7-be/view?usp=drivesdk
Nazod-OP1.webm,https://drive.google.com/file/d/1ZsuMrrm3vyET8fu2sSeT-5hyvTZYwvSj/view?usp=drivesdk
ByeByeEarthS2-OP1.webm,https://drive.google.com/file/d/1EuKIJLyDyGJekrxjNwS1C9rrLjooWrXO/view?usp=drivesdk
EnenNoShouboutaiS3-OP1.webm,https://drive.google.com/file/d/17SoXjt5MwXlfxELMso04sbAFM1sJt3aj/view?usp=drivesdk
MiruWatashiNoMirai-OP1.webm,https://drive.google.com/file/d/1YK8kuqNaWFA1bgIXqQP-ZfLVDBPaIgPF/view?usp=drivesdk
Danjoru-OP1.webm,https://drive.google.com/file/d/1uD8MiVvEUZC8gnYKaycgHv1JnWS3gwSY/view?usp=drivesdk
WindBreakerS2-OP1.webm,https://drive.google.com/file/d/1JriVCEI0LPoir7e7b-4AcpwnDmj_Lht9/view?usp=drivesdk
TheBeginningAfterTheEnd-OP1.webm,https://drive.google.com/file/d/1PRV0o29OiIK0XSwxKFHWEr826wbE4354/view?usp=drivesdk
TakamineSan-OP1.webm,https://drive.google.com/file/d/1zblT4ueXk8rhVpnbK-wZ0ZnuyqwfYMKd/view?usp=drivesdk
Ballpark-OP1.webm,https://drive.google.com/file/d/1Dn3AeUISIbE_sE8XLO4kvUtcReWKzVN5/view?usp=drivesdk
KanchigaiNoAtelierMeister-OP1.webm,https://drive.google.com/file/d/1A0oJvzAcX6RoO--V6RK2c8gcXjJGB3cR/view?usp=drivesdk
ShiguangDailirenYingduPian-OP1.webm,https://drive.google.com/file/d/1FEiS9782icX5Pbs7cid397BgsTgbDUP7/view?usp=drivesdk
KusuriyaNoHitorigotoS2-OP2.webm,https://drive.google.com/file/d/1s8I3yHHtkxvTo8NYQwjS4HBE5I-Ga_0M/view?usp=drivesdk
CardfightVanguardDivinezS3-OP1.webm,https://drive.google.com/file/d/1aMV5n2fgvgrK-wadgQsf5_yb0P9d0_i1/view?usp=drivesdk
KimiToIdolPrecure-OP1.webm,https://drive.google.com/file/d/1LAoBMo5UaULl0bStpwjbMueWWAy87yVY/view?usp=drivesdk
IsekaiRed-OP1.webm,https://drive.google.com/file/d/1FXctV65kK06yZS03he5ueqIxUKe8o0B2/view?usp=drivesdk
UniteUpS2-OP1.webm,https://drive.google.com/file/d/1z8aF7h-evu5OD82ShJMYOXYlpnUJgwSy/view?usp=drivesdk
IshuraS2-OP1.webm,https://drive.google.com/file/d/1ZkxfiRZoK5xfTfFQDmWt8CQxkl38Xf8G/view?usp=drivesdk
KinnikumanKanpekiChoujinShisoHenS2-OP1.webm,https://drive.google.com/file/d/14kGUi22EG_93WiyBtJO7cDRnUuYOQ3EF/view?usp=drivesdk
Zenshuu-OP1.webm,https://drive.google.com/file/d/1u7xqknTluvIQRteQT_fskHeWyvV_e-Ia/view?usp=drivesdk
HyakkanoS2-OP1.webm,https://drive.google.com/file/d/1lT0IKCuv0V76OSGSUfoJHcW7W5UCBeFL/view?usp=drivesdk
JibakuShounenHanakoKunS2-OP1.webm,https://drive.google.com/file/d/1ur-yMQfsOUCAYAtnc_z_FKM2Krgyj9Ie/view?usp=drivesdk
Aparida-OP1.webm,https://drive.google.com/file/d/1r5rMXHp_YUvqA6Gjkmoy6aYZhltbs7JM/view?usp=drivesdk
BabanbabanbanVampire-OP1.webm,https://drive.google.com/file/d/1kbtU5psL4UJZIRJbmoKGROW6GUzb7qbo/view?usp=drivesdk
Medalist-OP1.webm,https://drive.google.com/file/d/10ctV0PykaW3Z7BI27k4zAZQS9rZC9tPV/view?usp=drivesdk
MahoutsukaiPrecureMiraiDays-OP1.webm,https://drive.google.com/file/d/1MmBIcrUJQ2aCMxL-qvbOZyS1W6z_Kp1C/view?usp=drivesdk
SakamotoDays-OP1.webm,https://drive.google.com/file/d/1VG-6KsIMJW9b1navBBEgpfc1Lgw3w2yP/view?usp=drivesdk
UbelBlatt-OP1.webm,https://drive.google.com/file/d/1NfiaphXN7Br27Norue4rJXFnuW_SDiII/view?usp=drivesdk
Girumasu-OP1.webm,https://drive.google.com/file/d/1uFYPgIByqVl73cg41SsZO9tmSBQVlb5L/view?usp=drivesdk
KusuriyaNoHitorigotoS2-OP1.webm,https://drive.google.com/file/d/1wEg0b6yLLLCUd0s8eK35P6rvN4KSCaAW/view?usp=drivesdk
WelcomeElfSan-OP1.webm,https://drive.google.com/file/d/1VoyalNgtBnjl660TItqHHhDzk-vT25FN/view?usp=drivesdk
Farmagia-OP1.webm,https://drive.google.com/file/d/1HDGJLOmQykjRNypjbk-LR4rUPj0iXUGy/view?usp=drivesdk
Koishima-OP1.webm,https://drive.google.com/file/d/1yqEpvV--oQIiOcpPN8vRFV3Erq58McYl/view?usp=drivesdk
SouseiNoAquarionMythOfEmotions-OP1.webm,https://drive.google.com/file/d/1ex9uPpFTbHu6HMJ2VEGfYLTYAxfnj7i9/view?usp=drivesdk
TenseiOjisan-OP1.webm,https://drive.google.com/file/d/1_bJ8uoBDixzfV5s-_uM9vlGiL1VNR-Hz/view?usp=drivesdk
Fugukan-OP1.webm,https://drive.google.com/file/d/1iKUvB1yleEK5hv_iQn3-r6lKwWa7UF7e/view?usp=drivesdk
BangDreamAveMujica-OP1.webm,https://drive.google.com/file/d/1nUZEuN6OkgSobzzU-tmBhJXaky91hlmO/view?usp=drivesdk
DrStoneS4-OP1.webm,https://drive.google.com/file/d/1FldLAyjGCGyZ45UASoRzMWB1jCv6F1eM/view?usp=drivesdk
ArafoTsuhan-OP1.webm,https://drive.google.com/file/d/1cymngxfx0Wg7bT7yXhTDx9mfNhgU-YJZ/view?usp=drivesdk
HoneyLemonSoda-OP1.webm,https://drive.google.com/file/d/16njrSdusJHynZ6zzf_mxeRy4-JMC1ZjN/view?usp=drivesdk
GrisaiaPhantomTriggerTV-OP1.webm,https://drive.google.com/file/d/1-RpkVBBRi-3uXWpZz7OkuFySMME29oYB/view?usp=drivesdk
MagicMaker-OP1.webm,https://drive.google.com/file/d/15qYMywQ2ps1W_IaiN5NahOsPCcYReoEs/view?usp=drivesdk
Hanashura-OP1.webm,https://drive.google.com/file/d/1F9Yr5bkEJ0xRAXwW4HNpPkNxNm2kzeKz/view?usp=drivesdk
UnnamedMemoryS2-OP1.webm,https://drive.google.com/file/d/1pp8ILsOabxuNt4gIh7ZDN0laXhELBXcL/view?usp=drivesdk
BotsurakuKizoku-OP1.webm,https://drive.google.com/file/d/1MpZRnh9PesXRjxLm9_zU5emmr6mAFTfb/view?usp=drivesdk
MahoutsukaiNoYakusoku-OP1.webm,https://drive.google.com/file/d/1hy9fnRo59AqakljoMy68t3S0bu2rpFVK/view?usp=drivesdk
KonoSuki-OP1.webm,https://drive.google.com/file/d/1U8_Wonp8fAytMDX7A_nDbSBBB7m_aCdv/view?usp=drivesdk
Medakawa-OP1.webm,https://drive.google.com/file/d/1GQn0Uvr-MZVpTgUaoYrv_H_xU6yA5NPQ/view?usp=drivesdk
WatashiNoShiawaseS2-OP1.webm,https://drive.google.com/file/d/1Jl0dDlRB_ZZOqNVBLrP_hq4P4GPog5i2/view?usp=drivesdk
KisakiKyouiku-OP1.webm,https://drive.google.com/file/d/12HWYMPqq_6DZTy9y_DXuFe7umXQZIteE/view?usp=drivesdk
NEETKunoichi-OP1.webm,https://drive.google.com/file/d/1cVncaE_hWEqji-CSNfGNTfXVD5IaAjYx/view?usp=drivesdk
Okitsura-OP1.webm,https://drive.google.com/file/d/1jyHRFHbpIpqgHH3-q914-CuxQgZVSxjb/view?usp=drivesdk
AoNoExorcistS5-OP1.webm,https://drive.google.com/file/d/1rBEMa9i02iRWGDjnMglX2fKWwHipyxXF/view?usp=drivesdk
SoloLevelingS2-OP1.webm,https://drive.google.com/file/d/1znpvlvnTIH4-ef82MzyfW_hzjRsKig76/view?usp=drivesdk
Beheneko-OP1.webm,https://drive.google.com/file/d/12EACmQuomVibpT-SPoIyGRuJMcKKg0YJ/view?usp=drivesdk
Kurakon-OP1.webm,https://drive.google.com/file/d/1pYVgapMLGyj9KJbMCuD_aUCzbyskrfoC/view?usp=drivesdk
TasokareHotel-OP1.webm,https://drive.google.com/file/d/1MxphWdlaPHTk0RqPW1K00LbQ_T3pleXz/view?usp=drivesdk
SorairoUtilityTV-OP1.webm,https://drive.google.com/file/d/1mwnR-UZbAn4onqAJ_uHoPCx-JcUHfTi5/view?usp=drivesdk
MomentaryLily-OP1.webm,https://drive.google.com/file/d/1cAsR8xq-XD-Aqb0Mo0HrL8KcO_gYDffJ/view?usp=drivesdk
KinomiMaster-OP1.webm,https://drive.google.com/file/d/1S7fN8vdMPJcQ2kdHARhUVJYbVM-DQTKf/view?usp=drivesdk
AmekuTakaoNoSuiriKarte-OP1.webm,https://drive.google.com/file/d/1Aw2avmlqxaqDJvF1-r8C1S8ucOwnCz1I/view?usp=drivesdk
IzureSaikyou-OP1.webm,https://drive.google.com/file/d/1wPNQXMyIbGvsN083Yt1_dUvNBEHV23A9/view?usp=drivesdk
SalarymanBig4-OP1.webm,https://drive.google.com/file/d/1-5HP7MFd-Nle_pn4lcBJ5h9E-S-Fe6BZ/view?usp=drivesdk
Nuevo documento de texto.txt,https://drive.google.com/file/d/1PKAW-dPRjt4sHtCkEhmBM5tr7eqegv9w/view?usp=drivesdk
